lamda	 Trans	 TransPhase	 Ref	 RefPhase
212.000010 2.716648e-07 36.770318 1.000000 -177.191940 
214.000010 6.439093e-08 28.807507 1.000000 176.003774 
216.000010 2.036965e-08 21.435840 1.000000 169.769179 
218.000010 8.094335e-09 14.493773 1.000000 163.943319 
220.000010 3.883979e-09 7.881406 1.000000 158.426866 
222.000010 2.189601e-09 1.531434 1.000000 153.153061 
224.000010 1.421695e-09 -4.604516 1.000000 148.074060 
226.000010 1.047487e-09 -10.563090 1.000000 143.153729 
228.000010 8.659373e-10 -16.373345 1.000000 138.363502 
230.000010 7.962847e-10 -22.059312 1.000000 133.679823 
232.000010 8.091766e-10 -27.641690 1.000000 129.082453 
234.000010 9.042713e-10 -33.139036 1.000000 124.553276 
236.000010 1.107540e-09 -38.568689 1.000000 120.075384 
238.000010 1.483656e-09 -43.947535 1.000000 115.632301 
240.000010 2.172169e-09 -49.292748 1.000000 111.207257 
242.000010 3.477775e-09 -54.622567 1.000000 106.782396 
244.000010 6.101983e-09 -59.957247 1.000000 102.337839 
246.000010 1.177850e-08 -65.320313 1.000000 97.850423 
248.000010 2.516678e-08 -70.740388 1.000000 93.291875 
250.000010 6.007278e-08 -76.254054 1.000000 88.625950 
252.000010 1.623844e-07 -81.910691 1.000000 83.803599 
254.000010 5.073319e-07 -87.781365 0.999999 78.754072 
256.000010 1.891434e-06 -93.977053 0.999998 73.366701 
258.000010 8.879621e-06 -100.691926 0.999991 67.447613 
260.000010 5.817322e-05 -108.332725 0.999942 60.590356 
262.000010 6.826580e-04 -118.104965 0.999317 51.589695 
264.000010 4.494204e-02 -140.367353 0.955058 30.087197 
266.000010 1.321997e-01 53.651129 0.867800 44.854140 
268.000010 4.515816e-01 9.355124 0.548418 1.295426 
270.000010 4.844656e-01 -102.264441 0.515534 70.402230 
272.000010 2.953886e-01 -140.184684 0.704611 33.197672 
274.000010 6.477543e-01 178.250394 0.352246 -7.662011 
276.000010 8.675614e-01 102.970024 0.132439 97.752636 
278.000010 4.629995e-01 56.704677 0.537001 52.172307 
280.000010 4.673940e-01 26.159645 0.532606 22.302505 
282.000010 7.832365e-01 -12.661394 0.216764 -15.852880 
284.000010 9.649417e-01 -68.470229 0.035058 108.994563 
286.000010 6.441627e-01 -112.884222 0.355837 65.227669 
288.000010 5.327267e-01 -143.094634 0.467273 35.655369 
290.000010 6.387970e-01 -172.329196 0.361203 7.050118 
292.000010 9.126230e-01 149.902311 0.087377 -30.097686 
294.000010 9.595869e-01 104.411640 0.040413 105.023888 
296.000010 7.260132e-01 66.688981 0.273987 67.905200 
298.000010 6.089353e-01 38.201431 0.391065 40.013514 
300.000010 6.500637e-01 11.887285 0.349936 14.287288 
302.000010 8.276584e-01 -18.326712 0.172342 -15.346577 
304.000010 9.956317e-01 -55.337621 0.004368 -51.784987 
306.000010 9.061368e-01 -92.968176 0.093863 91.149474 
308.000010 7.303536e-01 -123.763409 0.269646 60.911918 
310.000010 6.537501e-01 -149.154949 0.346250 36.070860 
312.000010 6.928698e-01 -173.451094 0.307130 12.318140 
314.000010 8.319888e-01 159.509437 0.168011 -14.184828 
316.000010 9.812344e-01 127.656870 0.018766 -45.507685 
318.000010 9.641755e-01 93.932134 0.035824 101.290627 
320.000010 8.179511e-01 64.039762 0.182049 71.914765 
322.000010 7.068819e-01 39.096966 0.293118 47.482061 
324.000010 6.833905e-01 16.688130 0.316610 25.577021 
326.000010 7.469019e-01 -6.034479 0.253098 3.352027 
328.000010 8.771489e-01 -31.485282 0.122851 -21.607230 
330.000010 9.898698e-01 -60.518113 0.010130 -50.154474 
332.000010 9.670748e-01 -90.598100 0.032925 100.245275 
334.000010 8.428679e-01 -117.785165 0.157132 73.532202 
336.000010 7.354768e-01 -141.042400 0.264523 50.743317 
338.000010 6.943345e-01 -161.847237 0.305665 30.401286 
340.000010 7.243645e-01 177.758239 0.275635 10.464124 
342.000010 8.180792e-01 155.866033 0.181921 -10.976070 
344.000010 9.393934e-01 131.155094 0.060607 -35.240252 
346.000010 1.000000e+00 104.046105 0.000000 118.092350 
348.000010 9.406294e-01 77.236691 0.059371 91.719452 
350.000010 8.234407e-01 53.276765 0.176559 68.191053 
352.000010 7.311576e-01 32.438760 0.268842 47.779671 
354.000010 6.945417e-01 13.517363 0.305458 29.280077 
356.000010 7.171017e-01 -5.022912 0.282898 11.156865 
358.000010 7.946634e-01 -24.656028 0.205337 -8.063847 
360.000010 9.061651e-01 -46.548581 0.093835 -29.548579 
362.000010 9.912072e-01 -70.859447 0.008793 -53.456130 
364.000010 9.794723e-01 -95.969126 0.020528 101.833074 
366.000010 8.823380e-01 -119.428293 0.117662 78.768430 
368.000010 7.738554e-01 -140.061709 0.226145 58.525249 
370.000010 7.024041e-01 -158.300631 0.297596 40.672344 
372.000010 6.810211e-01 -175.259883 0.318979 24.094957 
374.000010 7.104140e-01 167.838590 0.289586 7.571212 
376.000010 7.874237e-01 149.819395 0.212576 -10.074220 
378.000010 8.952601e-01 129.718512 0.104740 -29.805296 
380.000010 9.843579e-01 107.319667 0.015642 -51.838226 
382.000010 9.891644e-01 83.841217 0.010836 105.045407 
384.000010 9.041846e-01 61.453731 0.095815 83.016233 
386.000010 7.912597e-01 41.560198 0.208740 63.477299 
388.000010 7.030310e-01 24.127003 0.296969 46.395046 
390.000010 6.579147e-01 8.329686 0.342085 30.945072 
392.000010 6.583426e-01 -6.849902 0.341657 16.109284 
394.000010 7.040685e-01 -22.436474 0.295931 0.863021 
396.000010 7.922291e-01 -39.429121 0.207771 -15.792756 
398.000010 9.044860e-01 -58.632120 0.095514 -34.662269 
400.000010 9.891837e-01 -80.104584 0.010816 -55.804582 
402.000010 9.837405e-01 -102.534609 0.016259 102.092259 
404.000010 8.891792e-01 -123.792362 0.110821 81.158135 
406.000010 7.687527e-01 -142.549908 0.231247 62.721029 
408.000010 6.729002e-01 -158.833572 0.327100 46.754665 
410.000010 6.182040e-01 -173.394292 0.381796 32.508149 
412.000010 6.060325e-01 172.847139 0.393967 19.060733 
414.000010 6.362406e-01 158.963523 0.363759 5.485263 
416.000010 7.099965e-01 144.003910 0.290003 -9.169166 
418.000010 8.225520e-01 127.014084 0.177448 -25.856728 
420.000010 9.428233e-01 107.355112 0.057177 -45.216315 
422.000010 9.999953e-01 85.498854 0.000005 -66.776026 
424.000010 9.421096e-01 63.475142 0.057890 91.494012 
426.000010 8.106013e-01 43.538685 0.189399 71.848545 
428.000010 6.808273e-01 26.518766 0.319173 55.116898 
430.000010 5.893745e-01 11.957100 0.410626 40.840822 
432.000010 5.415714e-01 -1.047799 0.458429 28.118869 
434.000010 5.350250e-01 -13.425709 0.464975 16.021297 
436.000010 5.701191e-01 -26.098957 0.429881 3.625815 
438.000010 6.515648e-01 -40.080359 0.348435 -10.080357 
440.000010 7.808670e-01 -56.528822 0.219133 -26.256093 
442.000010 9.283997e-01 -76.434415 0.071600 -45.891427 
444.000010 9.999582e-01 -99.435636 0.000042 111.375177 
446.000010 9.167985e-01 -122.766643 0.083201 88.309591 
448.000010 7.460783e-01 -143.247576 0.253922 68.091711 
450.000010 5.923642e-01 -159.951977 0.407636 51.648024 
452.000010 4.910648e-01 -173.682351 0.508935 38.176057 
454.000010 4.389930e-01 174.385195 0.561007 26.499733 
456.000010 4.291562e-01 163.169045 0.570844 15.537468 
458.000010 4.619110e-01 151.618456 0.538089 4.238544 
460.000010 5.479229e-01 138.468811 0.452077 -8.661622 
462.000010 7.042074e-01 121.938066 0.295793 -24.945050 
464.000010 9.101096e-01 99.865578 0.089890 -46.772352 
466.000010 9.951352e-01 72.245968 0.004865 105.851120 
468.000010 8.161474e-01 44.854345 0.183853 78.700500 
470.000010 5.720829e-01 23.331471 0.427917 57.416579 
472.000010 4.087821e-01 7.542744 0.591218 41.864779 
474.000010 3.225045e-01 -4.702652 0.677496 29.854311 
476.000010 2.887782e-01 -15.247388 0.711222 19.542529 
478.000010 2.985360e-01 -25.580186 0.701464 9.440736 
480.000010 3.645019e-01 -37.455156 0.635498 -2.205155 
482.000010 5.379628e-01 -54.134569 0.462037 -18.657389 
484.000010 8.822163e-01 -82.737006 0.117784 -47.034526 
486.000010 9.034092e-01 -126.294090 0.096591 89.631837 
488.000010 4.588542e-01 -160.735023 0.541146 55.412519 
490.000010 2.328495e-01 -179.849321 0.767150 36.518027 
492.000010 1.498752e-01 168.083219 0.850125 24.668585 
494.000010 1.277770e-01 158.428977 0.872223 15.230598 
496.000010 1.599473e-01 147.703279 0.840053 4.719409 
498.000010 4.281677e-01 124.246065 0.571832 -18.525019 
500.000010 4.489997e-01 22.233192 0.551000 59.673193 
502.000010 4.059105e-02 -12.368238 0.959409 25.281166 
504.000010 8.952771e-03 -22.148051 0.991047 15.709093 
506.000010 2.896346e-03 -27.663462 0.997104 10.399781 
508.000010 1.149266e-03 -31.661275 0.998851 6.606443 
510.000010 5.192724e-04 -34.907022 0.999481 3.563567 
512.000010 2.571730e-04 -37.704834 0.999743 0.967042 
514.000010 1.365200e-04 -40.203322 0.999863 -1.331726 
516.000010 7.656947e-05 -42.485709 0.999923 -3.415941 
518.000010 4.492658e-05 -44.603304 0.999955 -5.336894 
520.000010 2.737986e-05 -46.590069 0.999973 -7.128529 
522.000010 1.723867e-05 -48.469733 0.999983 -8.814559 
524.000010 1.116636e-05 -50.259598 0.999989 -10.412269 
526.000010 7.416803e-06 -51.972714 0.999993 -11.934690 
528.000010 5.037938e-06 -53.619201 0.999995 -13.391927 
530.000010 3.491862e-06 -55.207089 0.999997 -14.791994 
532.000010 2.465032e-06 -56.742876 0.999998 -16.141371 
534.000010 1.769558e-06 -58.231903 0.999998 -17.445385 
536.000010 1.290018e-06 -59.678628 0.999999 -18.708478 
538.000010 9.539086e-07 -61.086814 0.999999 -19.934397 
540.000010 7.147468e-07 -62.459673 0.999999 -21.126339 
542.000010 5.421757e-07 -63.799975 0.999999 -22.287059 
544.000010 4.160281e-07 -65.110125 1.000000 -23.418947 
546.000010 3.226930e-07 -66.392230 1.000000 -24.524098 
548.000010 2.528495e-07 -67.648150 1.000000 -25.604354 
550.000010 2.000273e-07 -68.879533 1.000000 -26.661350 
552.000010 1.596773e-07 -70.087850 1.000000 -27.696545 
554.000010 1.285632e-07 -71.274421 1.000000 -28.711243 
556.000010 1.043568e-07 -72.440435 1.000000 -29.706621 
558.000010 8.536537e-08 -73.586969 1.000000 -30.683742 
560.000010 7.034609e-08 -74.715000 1.000000 -31.643571 
562.000010 5.837787e-08 -75.825422 1.000000 -32.586987 
564.000010 4.877197e-08 -76.919050 1.000000 -33.514794 
566.000010 4.100905e-08 -77.996636 1.000000 -34.427731 
568.000010 3.469436e-08 -79.058870 1.000000 -35.326475 
570.000010 2.952557e-08 -80.106391 1.000000 -36.211654 
572.000010 2.526944e-08 -81.139790 1.000000 -37.083845 
574.000010 2.174477e-08 -82.159616 1.000000 -37.943587 
576.000010 1.880989e-08 -83.166380 1.000000 -38.791379 
578.000010 1.635330e-08 -84.160559 1.000000 -39.627686 
580.000010 1.428672e-08 -85.142598 1.000000 -40.452942 
582.000010 1.253987e-08 -86.112915 1.000000 -41.267554 
584.000010 1.105647e-08 -87.071903 1.000000 -42.071902 
586.000010 9.791185e-09 -88.019928 1.000000 -42.866344 
588.000010 8.707362e-09 -88.957338 1.000000 -43.651215 
590.000010 7.775179e-09 -89.884461 1.000000 -44.426833 
592.000010 6.970272e-09 -90.801606 1.000000 -45.193497 
594.000010 6.272641e-09 -91.709064 1.000000 -45.951488 
596.000010 5.665799e-09 -92.607114 1.000000 -46.701073 
598.000010 5.136093e-09 -93.496019 1.000000 -47.442507 
600.000010 4.672172e-09 -94.376028 1.000000 -48.176027 
602.000010 4.264563e-09 -95.247379 1.000000 -48.901864 
604.000010 3.905327e-09 -96.110299 1.000000 -49.620232 
606.000010 3.587788e-09 -96.965004 1.000000 -50.331340 
